coordinates0;coordinates2;Time;Event;id;category
41.405743;2.176165;1542391200000;Partida al Dixit;256129936;Games
41.37865;2.163225;1542445200000;Mercat de Sant Antoni Wars - Softcombat y taller de Craft (sábado);254371661;Games
41.422997;2.185555;1542448800000;Shogi 将棋 Ajedrez Japonés;tbtmgqyxpbwb;Games
41.422535;2.144639;1542470400000;Sábado de Juegos de Mesa con BarnaJocs;rmbflqyxpbwb;Games
41.580936;2.014683;1542531600000;12 h novembre stas tarat;255928686;Games
41.37865;2.163225;1542531600000;Mercat de Sant Antoni Wars - Softcombat y taller de Craft (domingo);254371675;Games
41.394806;2.182827;1542535200000;Softcombat en Barcelona - Entrenamiento en Parc Estació del Nord;256376716;Games
41.563362;2.006466;1542562200000;Diumenge: Tarda de Jocs!;256401965;Games
41.580936;2.014683;1542733200000;Dimarts de Jocs de Taula al Stas Tarat;wmmcrpyxpbbc;Games
41.433674;2.191512;1543050000000;Softcombat Bcn en Las DAU 2018;254372075;Games
41.422535;2.144639;1543075200000;Sábado de Juegos de Mesa con BarnaJocs;rmbflqyxpbgc;Games
41.39247;2.178749;1543077000000;Sesión de Veteranos;256307465;Games
41.433674;2.191512;1543136400000;Softcombat Bcn en Las DAU 2018;254372084;Games
41.374348;2.150625;1543485600000;SoftcombatBcn en la BGW con Distorsion Games - BARCELONA GAMES WORLD-BGW;251395008;Games
41.372303;2.156075;1543572000000;SoftcombatBcn en la BGW con Distorsion Games - BARCELONA GAMES WORLD-BGW;251395009;Games
41.372303;2.156075;1543658400000;SoftcombatBcn en la BGW con Distorsion Games - BARCELONA GAMES WORLD-BGW;251395013;Games
41.422535;2.144639;1543680000000;Sábado de Juegos de Mesa con BarnaJocs;rmbflqyxqbcb;Games
41.372303;2.156075;1543744800000;SoftcombatBcn en la BGW con Distorsion Games - BARCELONA GAMES WORLD-BGW;251395015;Games
41.369514;2.159651;1544954400000;Capítulo 1: El Banquete Real - Empieza el LarpGame de Softbcn antes de Navidad;lgbzgqyxqbvb;Games
41.394764;2.190769;1542214800000;Generative Dance;fpwcfqyxpbsb;Health & Wellbeing
0;0;1542214800000;Taller de Relajación y Meditación Heartfulness;ptvkxnyxpbsb;Health & Wellbeing
41.382145;2.193402;1542216600000;Everest Mindful Thai Boxing Group Classes (Beginner+Advanced);bhgfhqyxpbsb;Health & Wellbeing
0;0;1542216600000;Descansa tu mente - Taller de Meditación;dwlwlqyxpbsb;Health & Wellbeing
41.388714;2.177155;1542223800000;YOGA open all levels •• YOGA todos los niveles;zzwzhqyxpbsb;Health & Wellbeing
41.387348;2.18446;1542279600000;Tai Chi en el Parque;twkllqyxpbtb;Health & Wellbeing
41.387917;2.169919;1542303000000;"Como generar contactos y ventas 100% en piloto automático";256143325;Health & Wellbeing
41.5392;2.445919;1542303900000;La soledat;256318681;Health & Wellbeing
41.398663;2.151336;1542304800000;Introducción a Mindfulness y al curso MBSR. Sesión gratuita.;255748415;Health & Wellbeing
41.394764;2.190769;1542306600000;Chakra Flow with Healing Sounds;hvlqkqyxpbrb;Health & Wellbeing
41.382042;2.193853;1542306600000;Everest Mindful Thaiboxing Sparring Session;pjtbkqyxpbtb;Health & Wellbeing
None;None;1542306600000;YogaFusion Montgat;vljrfqyxpbtb;Health & Wellbeing
41.429024;2.192401;1542308400000;La fuente de sabiduría interior;jttskqyxnbnc;Health & Wellbeing
None;None;1542310200000;YOGA open all levels •• YOGA todos los niveles;vvbmlqyxpbtb;Health & Wellbeing
41.383446;2.195568;1542348900000;Everest Mindful Morning Strength & Cardio Blast;btkqlqyxpbvb;Health & Wellbeing
41.38221;2.193499;1542351600000;Everest Mindful Thai Boxing Group Classes (Beginner+Advanced);kdpcdqyxpbvb;Health & Wellbeing
41.237972;1.808696;1542358800000;Mindfulness Meditation group (MBSR). SITGES Fridays 10.00-11.30am  weekly.;rkcchqyxpbvb;Health & Wellbeing
41.391052;2.180645;1542382200000;CLASES DE ACROYOGA;tlhrlqyxpbvb;Health & Wellbeing
None;None;1542382200000;Retiro de Maestría Personal en el Desierto - Marruecos;255198314;Health & Wellbeing
41.380566;2.17872;1542384000000;Breathe your Rhythm;dzttdqyxpbvb;Health & Wellbeing
41.38464;2.177449;1542387600000;Friday vinyasa;255697901;Health & Wellbeing
41.389515;2.176815;1542389400000;Taller de Mindfulness: Espacio de Conexión Consciente ;xdjmlqyxpbvb;Health & Wellbeing
41.394764;2.190769;1542393000000;Heart Esctatic Dance & Soul Lounge;255197713;Health & Wellbeing
41.394764;2.190769;1542393000000;Heart Esctatic Dance & Soul Lounge;255197432;Health & Wellbeing
0;0;1542393000000;Meditación de los viernes (y tomar algo después);rtvqhqyxpbvb;Health & Wellbeing
None;None;1542396600000;Concierto meditativo;256327189;Health & Wellbeing
41.470333;2.091842;1542441600000;Yoga at the  parc central moved to Casal TorreBlanca ! - Sant Cugat del Vallès;mkqslqyxpbwb;Health & Wellbeing
41.387917;2.169919;1542445200000;"Como generar contactos y ventas 100% en piloto automático";256143485;Health & Wellbeing
41.391296;2.202045;1542445200000;Street Crossfit en grupo al aire libre  gratuito.;jbwqcqyxpbwb;Health & Wellbeing
41.382042;2.193853;1542452400000;Mindful Thaiboxing Saturday Group Class (Beginner+Advanced);pqqkdqyxpbwb;Health & Wellbeing
41.390129;2.184628;1542456000000;Keto Picnic. Compartimos un picnic cetogénico en el parque;255740286;Health & Wellbeing
41.382042;2.193552;1542463200000;Mindful Thaiboxing Saturday Group Class (Beginner+Advanced);lqqkdqyxpbwb;Health & Wellbeing
41.394764;2.190769;1542472200000;Women's Circle- A Ceremony to Release  Connect & Manifest;255931852;Health & Wellbeing
41.394764;2.190769;1542472200000;Men's Circle- Stepping Into Your Unique Calling;256277043;Health & Wellbeing
41.4096;2.182694;1542529800000;¡Sí  por favor  gracias! Para empezar a despertar nuestros sentidos bàsicos.;256094602;Health & Wellbeing
41.40667;2.109085;1542535860000;● Carretera de les Aigües  Yoga & Can Masdeu ● ;256037783;Health & Wellbeing
41.388714;2.177155;1542556800000;2hrs Vinyasa YOGA •• (a bit of experience needed);xndnhqyxpbxb;Health & Wellbeing
41.394764;2.190769;1542556800000;Shamanic Cacao Journey and Sound Bath—A Ceremony for Body & Soul;256279629;Health & Wellbeing
41.404968;2.162513;1542560400000;Con-tacto Consciente - Cuddle party / session;hhghhqyxpbxb;Health & Wellbeing
41.393017;2.164615;1542650400000;PSICO CÁPSULA SILVIA CONGOST: 'Separación consciente cuando hay hijos';256064066;Health & Wellbeing
41.383255;2.164771;1542652200000;Grupo de práctica Meditación & Mindfulness;xpzfhqyxpbzb;Health & Wellbeing
None;None;1542652200000;YogaFusion Montgat;vljrfqyxpbzb;Health & Wellbeing
41.388714;2.177155;1542655800000;YOGA open all levels •• YOGA todos los niveles;zzwzhqyxpbzb;Health & Wellbeing
41.381516;2.16147;1542711600000;Guided Meditation (seated);tbpwkqyxpbbc;Health & Wellbeing
0;0;1542738600000;Meditación de los martes (y tomar algo después);czvqhqyxpbbc;Health & Wellbeing
41.398754;2.163471;1542823200000;Workshop Purposeful Leadership;256002287;Health & Wellbeing
41.393593;2.178426;1542823200000;Encuentro con uno mismo a través del diálogo  la meditación y el silencio;255718871;Health & Wellbeing
41.394764;2.190769;1542825000000;Kabbalistic Astrology - A Miracle Making Workshop;256146338;Health & Wellbeing
41.473263;2.282212;1542825000000;Clase Pilates Mat con Magui;256206496;Health & Wellbeing
41.394764;2.190769;1542910500000;Chakra Yoga Flow & Sound Bath Session [Full Moon Edition];255023745;Health & Wellbeing
41.391052;2.180645;1542987000000;CLASES DE ACROYOGA;tlhrlqyxpbfc;Health & Wellbeing
41.437557;2.148058;1543050000000;Laberint d'Horta  perdiéndonos y encontrándonos;255859238;Health & Wellbeing
41.384426;2.137977;1543059000000;¿Hablamos sobre el cierre del año 2018?;255902847;Health & Wellbeing
41.443584;2.241416;1543073400000;Taller Sanador de Ho'Oponopono;255241008;Health & Wellbeing
0;0;1543140000000;Sesión especial de relajación profunda (y tomar algo después);256370137;Health & Wellbeing
41.394764;2.190769;1543165200000;Yin & Yang Flow in the candle light + Yoga Nidra;255739363;Health & Wellbeing
41.399773;2.156993;1543251600000;GRATIS - Vinyasa Yoga;rwrdlqyxpbjc;Health & Wellbeing
None;None;1543257000000;YogaFusion Montgat;vljrfqyxpbjc;Health & Wellbeing
41.407021;2.146425;1543345200000;CLASE DE PRUEBA "Ponte alas!" - Bioenergética Respiración Liberación del Trauma;rqdlkqyxpbkc;Health & Wellbeing
41.382664;2.17552;1543514400000;Bendita Autoestima );256029283;Health & Wellbeing
41.40195;2.155706;1543596600000;Danza Oriental Burlesque <<UN TALLER ÚNICO>> &Trabajo corporal de retorno.;rzdsnpyxnbjb;Health & Wellbeing
0;0;1543662000000;Masaje Sonoro con gong y cuencos tibetanos y muchos más intrumentos;252902591;Health & Wellbeing
41.401951;2.155706;1543683000000; : : SIENTE LA PRIMAVERA EN TI : : : TRANSFORMA TU DÍA : : : VIVE LA EXPERIENCIA;rzdsnpyxqbcb;Health & Wellbeing
41.384922;2.17317;1544466600000;NLP PRACTICE: The Power Of Non-Verbal Communication... Plus XMAS FIESTA!;255773734;Health & Wellbeing
0;0;1544871600000;Nidra Yoga Con Cuencos Tibetanos;252902437;Health & Wellbeing
0;0;1547485200000;Curso Intensivo de HIPNOSIS;255192059;Health & Wellbeing
41.378002;2.153522;1549702800000;The METHOD Tour: Both workshops with Talia Sutra BCN;254989378;Health & Wellbeing
41.380566;2.17872;1563548400000;Breathwork course in Barcelona;239749745;Health & Wellbeing
41.401897;2.161925;1542222000000;Drinks & Lingerie: conocernos y mini intro a la costura de lencería ;255808397;Hobbies & Crafts
41.426952;2.174107;1542272400000;Conocer a las nuevas participantes y trabajar juntas;mbwqlqyxpbtb;Hobbies & Crafts
41.405334;2.161146;1542301200000;Reunión de Creadores  Maquilladores y Body painting.;256268262;Hobbies & Crafts
41.385925;2.166808;1542304800000;Let's Get Creative Together!;dhxggqyxpbdc;Hobbies & Crafts
41.377178;2.164849;1542308400000;Sketch Club Barcelona;255744540;Hobbies & Crafts
41.40006;2.189524;1542466800000;Fabrica una Caja de Cervezas en Madera ++ CERVEZA GRATIS;255575129;Hobbies & Crafts
41.391933;2.177222;1542715200000;Visit MOB BLN!;rpkvqlyxpbbc;Hobbies & Crafts
41.391933;2.177222;1543053600000;We Draw Illustrators Market by MOB;255673372;Hobbies & Crafts
41.37718;2.164849;1543344300000;Spanish Classes;256239584;Hobbies & Crafts
41.399616;2.152854;1542207600000;Clases Económicas de Inglés Nivel A2 (bajo);wpzllqyxpbsb;Language & Ethnic Identity
41.387764;2.167727;1542216600000;Vamos a hablar en español;256233362;Language & Ethnic Identity
41.380615;2.180216;1542218400000;ITALIAN APERITIVO (Afterwork free food if you drink) at Bacano;ggmwlqyxpbsb;Language & Ethnic Identity
41.380745;2.180764;1542218400000;The Wednesday Language Exchange;jspqvpyxpbsb;Language & Ethnic Identity
41.380745;2.180764;1542218400000;Wednesday English & Spanish Conversation;pspqvpyxpbsb;Language & Ethnic Identity
41.380615;2.180216;1542218400000;Afterwork Italian APERITIVO (free food);lmkbkqyxpbsb;Language & Ethnic Identity
41.39344;2.177901;1542218400000;English Conversation Class in Small Group of 6 to 8 people;255885958;Language & Ethnic Identity
41.384895;2.164082;1542218400000;✎ Basic Spanish (A1) ☕ & cookies ☞ very beginners;ksxhlqyxpbsb;Language & Ethnic Identity
41.388477;2.175402;1542219000000;Wednesday Practice your Spanish. Begginer levels (A1-A2);zbtvkqyxpbsb;Language & Ethnic Identity
41.405888;2.160354;1542222000000;International meeting at  ZANGAMANGA;zsjkhqyxpbrb;Language & Ethnic Identity
41.382263;2.187228;1542222000000;Board Games English/Spanish (Wednesdays);ljnpkqyxpbsb;Language & Ethnic Identity
41.382557;2.165397;1542224700000;Wednesday's Multilingual Exchange;flgcnlyxpbsb;Language & Ethnic Identity
41.401745;2.15518;1542225600000;Spanish - Japanese - Chinese Speaking Meeting (Wednesday);thpfqpyxpbsb;Language & Ethnic Identity
41.391506;2.15785;1542279600000;Clase de inglés - Jueves Mediodía - conversación ☕ con gramática ⚙;256234339;Language & Ethnic Identity
41.387978;2.167403;1542285000000;Pop! in English on your break;rnzdlqyxpbtb;Language & Ethnic Identity
41.387978;2.167403;1542286800000;Pop! in English on your break;lnzdlqyxpbtb;Language & Ethnic Identity
41.390003;2.154762;1542294000000;Table Talks;bfbftpyxpbtb;Language & Ethnic Identity
41.385754;2.183122;1542295800000;clases de conversación y fluidez en español! (y un poquito de gramática) ;256299479;Language & Ethnic Identity
41.40403;2.197177;1542303000000;Açaí & Friends - Let´s gather to share some brazilianess! ;256265684;Language & Ethnic Identity
41.38569;2.158419;1542304800000;Speak English & Meet New People / Habla inglés y conoce gente nueva;cqftlqyxpbtb;Language & Ethnic Identity
41.388584;2.175842;1542304800000;Thursday Practice your Spanish. Medium-advanced levels (B1-C1).;njjlkqyxpbtb;Language & Ethnic Identity
0;0;1542304800000;Intercambio Español-Inglés/ Spanish- English exchange;zlqwkqyxpbtb;Language & Ethnic Identity
41.387226;2.167677;1542306600000;Intercambio alemán-español / Deutsch-Spanisch Austausch;bdzglqyxpbtb;Language & Ethnic Identity
41.38994;2.170818;1542306600000;Italiano Elementare;255888631;Language & Ethnic Identity
41.375957;2.159461;1542306600000;Taller de Oratoria en Español · Public Speaking Workshop;255613442;Language & Ethnic Identity
41.387226;2.167677;1542306600000;Deutsch-Spanisch Austausch / German-Spanish exchange;shdflqyxpbtb;Language & Ethnic Identity
41.39187;2.154552;1542308400000;The Thursday Language Exchange;knghbqyxpbtb;Language & Ethnic Identity
41.39188;2.154558;1542308400000;Thursday Language Exchange;qjkgrpyxpbtb;Language & Ethnic Identity
41.390003;2.154762;1542308400000;Vennmón Intercambio lingüístico Italiano-catalán/castellano;dccjxpyxpbtb;Language & Ethnic Identity
41.387226;2.167677;1542308400000;INTERCAMBIO ITALIANO-ESPAÑOL;kqrmkqyxpbtb;Language & Ethnic Identity
41.39886;2.155103;1542308400000;LES FRANCOPHONES DE BARCELONE;bjhslqyxpbtb;Language & Ethnic Identity
41.38357;2.163183;1542310200000;Chinese - Spanish mixer  |  Jaleo话痨会;nmmblqyxpbtb;Language & Ethnic Identity
41.37921;2.178892;1542312000000;BIG MEETUP (the oldest meetup in town) at Polaroid;rdmwlqyxpbtb;Language & Ethnic Identity
41.379211;2.178892;1542315600000;The oldest International Meeting Revolution. Thursday Polaroid bar.;mmkbkqyxpbtb;Language & Ethnic Identity
41.38781;2.166432;1542358800000;Intercambio lingüístico Francés/catalán-castellano;ndcjxpyxpbvb;Language & Ethnic Identity
41.40247;2.187397;1542387600000;Barcelona English Debate;tjbbgqyxqbkb;Language & Ethnic Identity
41.404121;2.159393;1542391200000;Language Exchange at Ateneu Roig de Gràcia;mztkjpyxpbvb;Language & Ethnic Identity
41.386047;2.176434;1542393000000;DIVERSIÓN CON JUEGOS VARIADOS  JAPÓN-ESPAÑA;grmcjqyxpbvb;Language & Ethnic Identity
41.384483;2.184863;1542394800000;Friday English & Spanish Conversation;bzzrjqyxpbvb;Language & Ethnic Identity
41.384483;2.184863;1542394800000;The Friday Language Exchange;ltcsjqyxpbvb;Language & Ethnic Identity
41.384483;2.184863;1542394800000;Intercambio de Idiomas: inglés x español;jrcsjqyxpbvb;Language & Ethnic Identity
41.384483;2.184863;1542394800000;Friday Language Exchange;nscsjqyxpbvb;Language & Ethnic Identity
41.381424;2.180259;1542398400000;Mojito Party - Free Shots;rmkbkqyxpbvb;Language & Ethnic Identity
41.375847;2.164807;1542398400000;Weekend´s Multilingual Exchange;rkspnnyxpbvb;Language & Ethnic Identity
41.381424;2.180259;1542398400000;INTERNATIONAL FRIDAY at The Benedict Bar;ffmwlqyxpbvb;Language & Ethnic Identity
41.389374;2.146891;1542399300000;Spanish - Japanese - Chinese Speaking Meeting (Friday);tjpfqpyxpbvb;Language & Ethnic Identity
41.380745;2.180764;1542403800000;Rumba Catalana en el Gótico / Beer  tapas & much more!;255691981;Language & Ethnic Identity
41.388023;2.169798;1542447900000;EXCURSION Y RUTA POR GALLECS (MOLLET DEL VALLÈS);256386023;Language & Ethnic Identity
41.388065;2.169458;1542447900000;EXCURSION Y RUTA POR GALLECS (MOLLET DEL VALLÈS);256355087;Language & Ethnic Identity
41.388023;2.169798;1542447900000;EXCURSION Y RUTA POR GALLECS (MOLLET DEL VALLÈS);256386258;Language & Ethnic Identity
41.38934;2.172928;1542452400000;¡NUEVA RUTA! LA BARCELONA ANTIFRANQUISTA;256235888;Language & Ethnic Identity
41.38995;2.17063;1542452400000;Aprende Ruso Con Películas А1-А2/Learn Russian With Movies А1-А2;256105182;Language & Ethnic Identity
41.397655;2.203454;1542466800000;Intercambio lingüístico ruso-español/Российско-испанский лингвистический обмен;vvsmlqyxpbwb;Language & Ethnic Identity
None;None;1542475800000;English Speaking club ;254933410;Language & Ethnic Identity
41.40328;2.178033;1542477600000;English conversation in Bcn;clmxlqyxpbwb;Language & Ethnic Identity
41.37797;2.178366;1542481200000;EXPAT PARTY at Margarita Blue;mfmwlqyxpbwb;Language & Ethnic Identity
41.385834;2.183815;1542481200000;Language Exchange in Barcelona Saturday;mdwmjqyxpbwb;Language & Ethnic Identity
41.37555;2.170506;1542481200000;Saturday Language Exchange with Ice Breaking Games;256342557;Language & Ethnic Identity
41.377972;2.178366;1542484800000;Saturday Night in margarita blue;xkkbkqyxpbwb;Language & Ethnic Identity
41.3927;2.154454;1542488400000;International Meeting Saturday Night!;fttlfqyxpbwb;Language & Ethnic Identity
41.37654;2.17518;1542490200000;The International Saturday Night;255691927;Language & Ethnic Identity
0;0;1542526200000;Descubre el Ripollès: ruta del hierro desde Sant Joan de les Abadesses a Ripoll ;255664894;Language & Ethnic Identity
41.37143;2.156121;1542528000000;Clases Gratis de Taichi al aire libre. / Free Taichi Lessons outdoors.;wtqdbqyxpbxb;Language & Ethnic Identity
41.385063;2.173404;1542553200000;Technology (Artificial intelligence): 2nd Encounter: English (Spanish Welcome);255940885;Language & Ethnic Identity
41.380615;2.180216;1542564000000;SOCIAL MEETING;cmkbkqyxpbxb;Language & Ethnic Identity
41.380615;2.180216;1542564000000;Sunday Social Meeting;rjcmdqyxpbxb;Language & Ethnic Identity
41.384583;2.182584;1542564000000;Game Night: Werewolves!! (Sundays) in English;rwztlqyxpbxb;Language & Ethnic Identity
41.387978;2.167403;1542609000000;Pop! in English in the morning;qrftlqyxpbzb;Language & Ethnic Identity
41.387978;2.167403;1542610800000;Pop! in English in the morning;srftlqyxpbzb;Language & Ethnic Identity
41.38781;2.166432;1542618000000;Vennmón Intercambio Lingüístico Inglés/catalán-castellano;mrpmspyxpbzb;Language & Ethnic Identity
41.388584;2.175842;1542623400000;Spanish FREE WEEK lessons for totally beginners A1 level! :);256370025;Language & Ethnic Identity
41.40247;2.154299;1542648600000;Conversa galego português ;256343734;Language & Ethnic Identity
41.389614;2.176918;1542650400000;Join us to start learning Chinese today!;256387503;Language & Ethnic Identity
41.387226;2.167677;1542653100000;Language Exchange - Japanese And Spanish;fptlkqyxpbzb;Language & Ethnic Identity
41.387226;2.167677;1542654000000;Intercambio de idiomas frances-español Échange linguistique franco-espagnol;fqtjlqyxpbzb;Language & Ethnic Identity
41.384583;2.182584;1542654000000;Themes Language Exchange;glwrkqyxpbzb;Language & Ethnic Identity
41.422649;2.180281;1542655800000;FREE GRATIS LANGUAGE  SWAP ENGLISH-SPANISH MEETING;mzhccqyxpbzb;Language & Ethnic Identity
41.422649;2.180281;1542655800000;FREE GRATIS LANGUAGE SWAP ENGLISH-SPANISH MEETING;ckxfhqyxpbzb;Language & Ethnic Identity
41.387917;2.169919;1542657600000;MONDAY SECRET Meeting;khmwlqyxpbzb;Language & Ethnic Identity
41.387917;2.169919;1542657600000;Monday Meeting at MY PLACE;kmkbkqyxpbzb;Language & Ethnic Identity
41.391506;2.15785;1542735000000;Clase de inglés - Martes - en la que mezclaremos conversación ☕ con gramática ⚙;255060457;Language & Ethnic Identity
41.382862;2.155539;1542736800000;Der Stammtisch 20.11.2018;256317783;Language & Ethnic Identity
41.377972;2.178366;1542740400000;Social Language Exchange in the margarita blue;kvjxgqyxpbbc;Language & Ethnic Identity
41.377972;2.178366;1542740400000;LANGUAGE EXCHANGE at Margarita Blue;tgmwlqyxpbbc;Language & Ethnic Identity
41.3927;2.154454;1542740400000;Language Exchange-Tandem "Intercambio Lingüístico" @Monkey Factory(Tuesdays);vtbjqpyxpbbc;Language & Ethnic Identity
41.380745;2.180764;1542823200000;The Wednesday Language Exchange;jspqvpyxpbcc;Language & Ethnic Identity
41.380615;2.180216;1542823200000;ITALIAN APERITIVO (Afterwork free food if you drink) at Bacano;ggmwlqyxpbcc;Language & Ethnic Identity
41.380745;2.180764;1542823200000;Wednesday English & Spanish Conversation;pspqvpyxpbcc;Language & Ethnic Identity
41.380615;2.180216;1542823200000;Afterwork Italian APERITIVO (free food);lmkbkqyxpbcc;Language & Ethnic Identity
41.384895;2.164082;1542823200000;✎ Basic Spanish (A1) ☕ & cookies ☞ very beginners;ksxhlqyxpbcc;Language & Ethnic Identity
41.38403;2.184632;1542825000000;Intercambio français/español/català;256356777;Language & Ethnic Identity
41.384453;2.185191;1542825000000;Apéro Tapas - Meetup francés  español y catalán;256356160;Language & Ethnic Identity
41.390003;2.154762;1542826800000;Vennmón Intercambio lingüístico francés-catalán/castellano;ksmmspyxpbcc;Language & Ethnic Identity
41.382263;2.187228;1542826800000;Board Games English/Spanish (Wednesdays);ljnpkqyxpbcc;Language & Ethnic Identity
41.401745;2.15518;1542830400000;Spanish - Japanese - Chinese Speaking Meeting (Wednesday);thpfqpyxpbcc;Language & Ethnic Identity
41.382107;2.181292;1542906000000;Yeni Mahsül Şarap Festivali 2018 (Fiesta del Vino Joven 2018);255856588;Language & Ethnic Identity
41.387226;2.167677;1542911400000;Intercambio alemán-español / Deutsch-Spanisch Austausch;bdzglqyxpbdc;Language & Ethnic Identity
41.39187;2.154552;1542913200000;The Thursday Language Exchange;knghbqyxpbdc;Language & Ethnic Identity
41.39188;2.154558;1542913200000;Thursday Language Exchange;qjkgrpyxpbdc;Language & Ethnic Identity
41.390003;2.154762;1542913200000;Vennmón Intercambio lingüístico Italiano-catalán/castellano;dccjxpyxpbdc;Language & Ethnic Identity
41.39886;2.155103;1542913200000;LES FRANCOPHONES DE BARCELONE;bjhslqyxpbdc;Language & Ethnic Identity
41.37654;2.17518;1542915000000;The International Networking Meetup!;255794852;Language & Ethnic Identity
41.379211;2.178892;1542916800000;BIG MEETUP (the oldest meetup in town) at Polaroid;rdmwlqyxpbdc;Language & Ethnic Identity
41.386047;2.176434;1542997800000;DIVERSIÓN CON JUEGOS VARIADOS  JAPÓN-ESPAÑA;grmcjqyxpbfc;Language & Ethnic Identity
41.384483;2.184863;1542999600000;The Friday Language Exchange;ltcsjqyxpbfc;Language & Ethnic Identity
41.384483;2.184863;1542999600000;Friday English & Spanish Conversation;bzzrjqyxpbfc;Language & Ethnic Identity
41.384483;2.184863;1542999600000;Friday Language Exchange;nscsjqyxpbfc;Language & Ethnic Identity
41.375645;2.154528;1543003200000;Social WINE TASTING for beginners 🍇 🍷;256302795;Language & Ethnic Identity
41.381424;2.180259;1543003200000;INTERNATIONAL FRIDAY at The Benedict Bar;ffmwlqyxpbfc;Language & Ethnic Identity
41.375847;2.164807;1543003200000;Weekend´s Multilingual Exchange;rkspnnyxpbfc;Language & Ethnic Identity
41.389374;2.146891;1543004100000;Spanish - Japanese - Chinese Speaking Meeting (Friday);tjpfqpyxpbfc;Language & Ethnic Identity
0;0;1543044600000;Descubre la "Vall d'en Bas" y camina hasta el espectacular Salt de Sallent;255664037;Language & Ethnic Identity
41.541885;2.449539;1543057200000;Language Brunch;255964283;Language & Ethnic Identity
41.406532;2.149468;1543062600000;PARK GUELL IN ENGLISH/SPANISH Aprendamos ingles (and Spanish) de forma amena!;248431770;Language & Ethnic Identity
None;None;1543080600000;English Speaking club ;255666649;Language & Ethnic Identity
41.377972;2.178366;1543086000000;EXPAT PARTY at Margarita Blue;mfmwlqyxpbgc;Language & Ethnic Identity
41.390156;2.156798;1543093200000;80's COMEBACK! ENGLISH-SPANISH PARTY;255942530;Language & Ethnic Identity
41.390156;2.156798;1543093200000;80's COMEBACK! ENGLISH-SPANISH PARTY;255942485;Language & Ethnic Identity
41.390156;2.156798;1543093200000;80's COMEBACK! ENGLISH-SPANISH PARTY;255942364;Language & Ethnic Identity
41.390156;2.156798;1543093200000;80's COMEBACK! ENGLISH-SPANISH PARTY;255942414;Language & Ethnic Identity
41.3927;2.154454;1543093200000;International Meeting Saturday Night!;fttlfqyxpbgc;Language & Ethnic Identity
41.380745;2.180764;1543095000000;Saturday of Rumba Catalana  Beer & Tapas!;255691999;Language & Ethnic Identity
41.380615;2.180216;1543168800000;Sunday Social Meeting;rjcmdqyxpbhc;Language & Ethnic Identity
41.384583;2.182584;1543168800000;Game Night: Werewolves!! (Sundays) in English;rwztlqyxpbhc;Language & Ethnic Identity
41.387226;2.167677;1543257900000;Language Exchange - Japanese And Spanish;fptlkqyxpbjc;Language & Ethnic Identity
41.384583;2.182584;1543258800000;Themes Language Exchange;glwrkqyxpbjc;Language & Ethnic Identity
41.391506;2.15785;1543339800000;Clase de inglés - Martes - en la que mezclaremos conversación ☕ con gramática ⚙;255060465;Language & Ethnic Identity
41.3927;2.154454;1543345200000;Language Exchange-Tandem "Intercambio Lingüístico" @Monkey Factory(Tuesdays);vtbjqpyxpbkc;Language & Ethnic Identity
41.380745;2.180764;1543428000000;The Wednesday Language Exchange;jspqvpyxpblc;Language & Ethnic Identity
41.380745;2.180764;1543428000000;Wednesday English & Spanish Conversation;pspqvpyxpblc;Language & Ethnic Identity
41.382263;2.187228;1543431600000;Board Games English/Spanish (Wednesdays);ljnpkqyxpblc;Language & Ethnic Identity
41.401745;2.15518;1543435200000;Spanish - Japanese - Chinese Speaking Meeting (Wednesday);thpfqpyxpblc;Language & Ethnic Identity
41.387226;2.167677;1543516200000;Intercambio alemán-español / Deutsch-Spanisch Austausch;bdzglqyxpbmc;Language & Ethnic Identity
41.39187;2.154552;1543518000000;The Thursday Language Exchange;knghbqyxpbmc;Language & Ethnic Identity
41.39188;2.154558;1543518000000;Thursday Language Exchange;qjkgrpyxpbmc;Language & Ethnic Identity
41.38357;2.163183;1543519800000;Chinese - Spanish mixer  |  Jaleo话痨会;nmmblqyxpbmc;Language & Ethnic Identity
41.386047;2.176434;1543602600000;DIVERSIÓN CON JUEGOS VARIADOS  JAPÓN-ESPAÑA;grmcjqyxpbnc;Language & Ethnic Identity
41.53973;2.448022;1543604400000;Cheese & wine in Coworking Xammar;qtqldlyxpbnc;Language & Ethnic Identity
41.393623;2.157959;1543604400000;Friday English & Spanish Conversation - OAK Edition;bzzrjqyxpbnc;Language & Ethnic Identity
41.386894;2.162216;1543604400000;FREE Friday Languages Exchange at BERENJENAL;trnwqlyxpbnc;Language & Ethnic Identity
41.393623;2.157959;1543604400000;The Friday Language Exchange - OAK Edition;ltcsjqyxpbnc;Language & Ethnic Identity
41.393623;2.157959;1543604400000;Friday Language Exchange - OAK Edition;nscsjqyxpbnc;Language & Ethnic Identity
41.60974;2.286803;1543606200000;Meet  Drink and Chat in English!;rpcxdpyxpbnc;Language & Ethnic Identity
41.375847;2.164807;1543608000000;Weekend´s Multilingual Exchange;rkspnnyxpbnc;Language & Ethnic Identity
41.389374;2.146891;1543608900000;Spanish - Japanese - Chinese Speaking Meeting (Friday);tjpfqpyxpbnc;Language & Ethnic Identity
0;0;1543649400000;Visita el castillo Gala-Dalí  Madremanya  el Santuari dels Angels y Sant Martí;256142994;Language & Ethnic Identity
